Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-45"")",Chrome 121.0.0.0,,,2024-02-21 23:00:10,2024-02-21 23:00:12,"1,439s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-45"")",Chrome 121.0.0.0,,,2024-02-21 23:00:12,2024-02-21 23:00:12,"0,348s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with video from the server (TC-46),Chrome 121.0.0.0,,,2024-02-21 23:00:14,2024-02-21 23:00:58,"43,720s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 23:00:14,2024-02-21 23:00:14,"0,334s",PASSED
"click(findTestObject(""Dashboard Page/Video Alerts""))",Chrome 121.0.0.0,,,2024-02-21 23:00:14,2024-02-21 23:00:15,"0,660s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-21 23:00:15,2024-02-21 23:00:18,"2,515s",PASSED
"click(findTestObject(""Video Alert/Videoalert more btn""))",Chrome 121.0.0.0,,,2024-02-21 23:00:18,2024-02-21 23:00:18,"0,403s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 23:00:18,2024-02-21 23:00:27,"8,500s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-46"")",Chrome 121.0.0.0,,,2024-02-21 23:00:27,2024-02-21 23:00:28,"1,107s",PASSED
"verifyElementPresent(findTestObject(""Video Alert/Videoalert upload area""), 2)",Chrome 121.0.0.0,,,2024-02-21 23:00:28,2024-02-21 23:00:28,"0,343s",PASSED
"click(findTestObject(""Video Alert/Select video from the server""))",Chrome 121.0.0.0,,,2024-02-21 23:00:28,2024-02-21 23:00:28,"0,432s",PASSED
"click(findTestObject(""Wallpapers/Select image from server button""))",Chrome 121.0.0.0,,,2024-02-21 23:00:28,2024-02-21 23:00:29,"0,552s",PASSED
"click(findTestObject(""Video alerts/First video from the server""))",Chrome 121.0.0.0,,,2024-02-21 23:00:29,2024-02-21 23:00:30,"1,215s",PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-21 23:00:30,2024-02-21 23:00:31,"1,016s",PASSED
"getAttribute(findTestObject(""Video alerts/uploaded video file""), ""src"")",Chrome 121.0.0.0,,,2024-02-21 23:00:31,2024-02-21 23:00:31,"0,005s",NOT_RUN
"click(findTestObject(""Video alerts/Video alert description""))",Chrome 121.0.0.0,,,2024-02-21 23:00:31,2024-02-21 23:00:32,"0,449s",PASSED
"setText(findTestObject(""Video alerts/Video alert description""), ""Hello! This is automated video alert from Katalon"")",Chrome 121.0.0.0,,,2024-02-21 23:00:32,2024-02-21 23:00:33,"1,289s",PASSED
