Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Wallpapers/Upload wallpaper area""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:53:12,04-03-2024 17:53:13,"0,253s",PASSED
"uploadFileWithDragAndDrop(findTestObject(""Wallpapers/Upload wallpaper area""), ""C:\Users\Home\git\Katalon\Imagesfortest\icecity.jpg"")",Chrome 122.0.0.0,,,04-03-2024 17:53:13,04-03-2024 17:53:13,"0,311s",PASSED
delay(10),Chrome 122.0.0.0,,,04-03-2024 17:53:13,04-03-2024 17:53:23,"10,004s",PASSED
"getAttribute(findTestObject(""Wallpapers/uploaded wallpaper file""), ""src"")",Chrome 122.0.0.0,,,04-03-2024 17:53:23,04-03-2024 17:53:23,"0,275s",PASSED
"click(findTestObject(""Wallpapers/Save wallpaper button""))",Chrome 122.0.0.0,,,04-03-2024 17:53:23,04-03-2024 17:53:24,"0,298s",PASSED
"click(findTestObject(""Pop-up Alerts page/Draft tab""))",Chrome 122.0.0.0,,,04-03-2024 17:53:24,04-03-2024 17:53:25,"1,186s",PASSED
waitForPageLoad(2),Chrome 122.0.0.0,,,04-03-2024 17:53:25,04-03-2024 17:53:25,"0,013s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-23"")",Chrome 122.0.0.0,,,04-03-2024 17:53:25,04-03-2024 17:53:26,"1,025s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-23"")",Chrome 122.0.0.0,,,04-03-2024 17:53:26,04-03-2024 17:53:26,"0,271s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 122.0.0.0,,,04-03-2024 17:53:26,04-03-2024 17:53:27,"0,993s",PASSED
"click(findTestObject(""Pop-up Alerts page/Preview Draft alert Actions""))",Chrome 122.0.0.0,,,04-03-2024 17:53:27,04-03-2024 17:53:28,"0,528s",PASSED
switchToWindowIndex(1),Chrome 122.0.0.0,,,04-03-2024 17:53:28,04-03-2024 17:53:28,"0,230s",PASSED
takeFullPageScreenshot([]),Chrome 122.0.0.0,,,04-03-2024 17:53:28,04-03-2024 17:53:29,"0,996s",PASSED
closeWindowIndex(1),Chrome 122.0.0.0,,,04-03-2024 17:53:29,04-03-2024 17:53:29,"0,072s",PASSED
switchToDefaultContent(),Chrome 122.0.0.0,,,04-03-2024 17:53:29,04-03-2024 17:53:29,"0,016s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 122.0.0.0,,,04-03-2024 17:53:29,04-03-2024 17:53:29,"0,397s",PASSED
"click(findTestObject(""Pop-up Alerts page/Edit Draft alert Actions""))",Chrome 122.0.0.0,,,04-03-2024 17:53:29,04-03-2024 17:53:30,"1,115s",PASSED
"verifyElementText(findTestObject(""Lockscreen/Create Lockscreen header""), ""Create Lockscreen"")",Chrome 122.0.0.0,,,04-03-2024 17:53:30,04-03-2024 17:53:31,"0,604s",PASSED
"click(findTestObject(""Wallpapers/Save wallpaper button""))",Chrome 122.0.0.0,,,04-03-2024 17:53:31,04-03-2024 17:53:31,"0,314s",PASSED
"verifyElementPresent(findTestObject(""Pop-up Alerts page/Draft tab""), 2)",Chrome 122.0.0.0,,,04-03-2024 17:53:31,04-03-2024 17:53:32,"1,113s",PASSED
